country,price_date,year,month,c_beans_fao,c_maize_fao,inflation_food_price_index
Kenya,8/1/2007,2007,8,40939.69,15270.53,
Kenya,9/1/2007,2007,9,40524.16,14963.38,
Kenya,10/1/2007,2007,10,41007.99,15342.29,
Kenya,11/1/2007,2007,11,42850.81,15381.01,
Kenya,12/1/2007,2007,12,43620.6,15060.51,
Kenya,1/1/2007,2007,1,42664.82,15576.95,
Kenya,2/1/2007,2007,2,41186.48,15082.09,
Kenya,3/1/2007,2007,3,42289.46,15705.09,
Kenya,4/1/2007,2007,4,41829.22,15494.44,
Kenya,5/1/2007,2007,5,41108.11,15306.17,
Kenya,6/1/2007,2007,6,42689.49,15274.35,
Kenya,7/1/2007,2007,7,43826.24,15225.95,
Kenya,8/1/2007,2007,8,43409.67,16169.96,
Kenya,9/1/2007,2007,9,43535.22,15784.34,
Kenya,10/1/2007,2007,10,40506.7,14561.55,
Kenya,11/1/2007,2007,11,43045.93,14620.83,
Kenya,12/1/2007,2007,12,45746.64,14716.79,
Kenya,1/1/2007,2007,1,37746.1,14385.61,
Kenya,2/1/2007,2007,2,36753.62,14162.54,
Kenya,3/1/2007,2007,3,37128.73,14334.22,
Kenya,4/1/2007,2007,4,37270.27,14094.05,
Kenya,5/1/2007,2007,5,38074.69,13782.16,
Kenya,6/1/2007,2007,6,38279.41,13823.76,
Kenya,7/1/2007,2007,7,38661.95,14241.45,
Kenya,8/1/2007,2007,8,39221.94,14593.43,
Kenya,9/1/2007,2007,9,37991.25,14081.7,
Kenya,10/1/2007,2007,10,37975.28,13855.04,
Kenya,11/1/2007,2007,11,38188.28,13887.4,
Kenya,12/1/2007,2007,12,40524.49,14201.9,
Kenya,1/1/2007,2007,1,37259.29,13533.59,
Kenya,2/1/2007,2007,2,37003.27,13476.34,
Kenya,3/1/2007,2007,3,35561.9,13250.17,
Kenya,4/1/2007,2007,4,35734.2,13259.31,
Kenya,5/1/2007,2007,5,36659.53,13298.36,
Kenya,6/1/2007,2007,6,37188.35,13424.67,
Kenya,7/1/2007,2007,7,37175.27,13424.46,
Kenya,8/1/2007,2007,8,36850.03,13412.29,
Kenya,9/1/2007,2007,9,37489.48,13404.2,
Kenya,10/1/2007,2007,10,37370.14,13435.25,
Kenya,11/1/2007,2007,11,37534.9,13650.38,
Kenya,12/1/2007,2007,12,39413.55,13340.76,
Kenya,1/1/2007,2007,1,37123.34,15140.37,
Kenya,2/1/2007,2007,2,36099.6,14785.66,
Kenya,3/1/2007,2007,3,35887.6,14409.53,
Kenya,4/1/2007,2007,4,33578.04,13837.98,
Kenya,5/1/2007,2007,5,35050.94,13613.53,
Kenya,6/1/2007,2007,6,35785.77,13582.48,
Kenya,7/1/2007,2007,7,36232.73,14171.62,
Kenya,8/1/2007,2007,8,35877.05,13798.48,
Kenya,9/1/2007,2007,9,36150.79,14321.44,
Kenya,10/1/2007,2007,10,36276.02,13885.75,
Kenya,11/1/2007,2007,11,37470.78,14037.02,
Kenya,12/1/2007,2007,12,38532.79,13552.31,
Kenya,1/1/2007,2007,1,35979.39,14316.26,
Kenya,2/1/2007,2007,2,34723.12,13828.72,
Kenya,3/1/2007,2007,3,35851.96,14240.05,
Kenya,4/1/2007,2007,4,35978.26,14094.4,
Kenya,5/1/2007,2007,5,36022.88,13868.24,
Kenya,6/1/2007,2007,6,36683.87,13983,
Kenya,7/1/2007,2007,7,37556.34,14037.21,
Kenya,8/1/2007,2007,8,38557.09,14168.39,
Kenya,9/1/2007,2007,9,36806.74,14001.98,
Kenya,10/1/2007,2007,10,36388.32,13913.5,
Kenya,11/1/2007,2007,11,36913.87,13576.86,
Kenya,12/1/2007,2007,12,39628.33,14082.14,
Kenya,1/1/2007,2007,1,36681.02,14576.23,
Kenya,2/1/2007,2007,2,36613.4,14594.3,
Kenya,3/1/2007,2007,3,36141.36,14521.47,
Kenya,4/1/2007,2007,4,35892.2,14272.81,
Kenya,5/1/2007,2007,5,36214.67,13773.66,
Kenya,6/1/2007,2007,6,36139.22,13665,
Kenya,7/1/2007,2007,7,36431.93,14013.3,
Kenya,8/1/2007,2007,8,36113.35,13723.79,
Kenya,9/1/2007,2007,9,36965.43,14192.27,
Kenya,10/1/2007,2007,10,36694.91,14137.48,
Kenya,11/1/2007,2007,11,37105.29,13849.74,
Kenya,12/1/2007,2007,12,38485.4,13645.68,
Kenya,1/1/2007,2007,1,56539.74,22483.6,
Kenya,2/1/2007,2007,2,56056.48,21558.47,
Kenya,3/1/2007,2007,3,55941.53,21917.93,
Kenya,4/1/2007,2007,4,55886.33,22061.11,
Kenya,5/1/2007,2007,5,55666.52,21021.85,
Kenya,6/1/2007,2007,6,56113.37,22215.23,
Kenya,7/1/2007,2007,7,56007.02,21007.09,
Kenya,8/1/2007,2007,8,56132.75,22106.35,
Kenya,9/1/2007,2007,9,56153.18,22169.04,
Kenya,10/1/2007,2007,10,56040.08,22266.89,
Kenya,11/1/2007,2007,11,55748,21642.57,
Kenya,12/1/2007,2007,12,56656.69,21860.07,
Kenya,1/1/2007,2007,1,39128.92,14958.93,
Kenya,2/1/2007,2007,2,38462.46,14741.8,
Kenya,3/1/2007,2007,3,36995.68,14382.49,
Kenya,4/1/2007,2007,4,37224.28,14196.3,
Kenya,5/1/2007,2007,5,37793.41,13999.37,
Kenya,6/1/2007,2007,6,38675.69,14369.3,
Kenya,7/1/2007,2007,7,38939.7,14498.6,
Kenya,8/1/2007,2007,8,38797.5,14367.66,
Kenya,9/1/2007,2007,9,39593.18,14397.54,
Kenya,10/1/2007,2007,10,38329.02,14193.63,
Kenya,11/1/2007,2007,11,38893.4,14186.78,
Kenya,12/1/2007,2007,12,40269.97,14654.84,
Kenya,1/1/2007,2007,1,35879.54,14628.36,
Kenya,2/1/2007,2007,2,34383.57,14298.2,
Kenya,3/1/2007,2007,3,33920.81,14332.92,
Kenya,4/1/2007,2007,4,35048.06,14165.49,
Kenya,5/1/2007,2007,5,35927.09,13689.99,
Kenya,6/1/2007,2007,6,36569.53,13727.62,
Kenya,7/1/2007,2007,7,36428.9,13741.75,
Kenya,8/1/2007,2007,8,36260.33,13592.76,
Kenya,9/1/2007,2007,9,36005.54,13691.56,
Kenya,10/1/2007,2007,10,36714.16,13819.73,
Kenya,11/1/2007,2007,11,36668.25,13660.1,
Kenya,12/1/2007,2007,12,37759.61,13101.8,
Kenya,1/1/2007,2007,1,34003.18,14485.14,
Kenya,2/1/2007,2007,2,33346.29,14291.09,
Kenya,3/1/2007,2007,3,33383.9,14150.03,
Kenya,4/1/2007,2007,4,33729.05,14160.12,
Kenya,5/1/2007,2007,5,34009.85,13840.49,
Kenya,6/1/2007,2007,6,34588.44,13709.31,
Kenya,7/1/2007,2007,7,34809.23,13866.38,
Kenya,8/1/2007,2007,8,34797.05,13880.32,
Kenya,9/1/2007,2007,9,35093.4,13649.86,
Kenya,10/1/2007,2007,10,34858.53,13899.77,
Kenya,11/1/2007,2007,11,35228.97,13625.91,
Kenya,12/1/2007,2007,12,37926.1,13772.44,
Kenya,1/1/2007,2007,1,38506.42,13169.72,
Kenya,2/1/2007,2007,2,37830.84,12983.68,
Kenya,3/1/2007,2007,3,38824.4,13046.35,
Kenya,4/1/2007,2007,4,38154.51,12845.04,
Kenya,5/1/2007,2007,5,38264.77,12882.6,
Kenya,6/1/2007,2007,6,38678.04,12769.55,
Kenya,7/1/2007,2007,7,39163.1,12829.03,
Kenya,8/1/2007,2007,8,38642.88,12779.21,
Kenya,9/1/2007,2007,9,38955.53,12778.8,
Kenya,10/1/2007,2007,10,38693.08,12912.03,
Kenya,11/1/2007,2007,11,39545.72,12457.38,
Kenya,12/1/2007,2007,12,39263.68,12162.26,
Kenya,1/1/2007,2007,1,41980.88,15755.27,
Kenya,2/1/2007,2007,2,41895.66,15891.07,
Kenya,3/1/2007,2007,3,42343.12,15955.12,
Kenya,4/1/2007,2007,4,43053.69,15551.68,
Kenya,5/1/2007,2007,5,44815.6,16059,
Kenya,6/1/2007,2007,6,43999.97,16809.15,
Kenya,7/1/2007,2007,7,48496.43,18462.83,
Kenya,8/1/2007,2007,8,47086.9,17765.98,
Kenya,9/1/2007,2007,9,45674.22,15936.75,
Kenya,10/1/2007,2007,10,47657.98,17841.85,
Kenya,11/1/2007,2007,11,48615.93,18025.35,
Kenya,12/1/2007,2007,12,48568.51,18411.41,
Kenya,1/1/2007,2007,1,42108.98,14905.58,
Kenya,2/1/2007,2007,2,41343.11,14729.11,
Kenya,3/1/2007,2007,3,41059.13,14482.82,
Kenya,4/1/2007,2007,4,40596.69,14425.33,
Kenya,5/1/2007,2007,5,41322.9,14340.99,
Kenya,6/1/2007,2007,6,41844.72,14181.39,
Kenya,7/1/2007,2007,7,42220.47,14180.4,
Kenya,8/1/2007,2007,8,42758.79,14612.09,
Kenya,9/1/2007,2007,9,42285.2,14492.79,
Kenya,10/1/2007,2007,10,42972.3,14314.59,
Kenya,11/1/2007,2007,11,42556.08,13903.8,
Kenya,12/1/2007,2007,12,44457.73,14942.5,
Kenya,1/1/2007,2007,1,37453.12,14549.45,
Kenya,2/1/2007,2007,2,36059.59,14091.28,
Kenya,3/1/2007,2007,3,37145.27,14115.01,
Kenya,4/1/2007,2007,4,36280.24,13819.86,
Kenya,5/1/2007,2007,5,36468.04,13551.35,
Kenya,6/1/2007,2007,6,37358.88,13837.77,
Kenya,7/1/2007,2007,7,37162.9,13711.93,
Kenya,8/1/2007,2007,8,37671.95,14195.86,
Kenya,9/1/2007,2007,9,36701.64,13629.6,
Kenya,10/1/2007,2007,10,36347.91,13753.98,
Kenya,11/1/2007,2007,11,37645.96,13989.06,
Kenya,12/1/2007,2007,12,40438.63,14302.76,
Kenya,1/1/2007,2007,1,39546.37,14899.99,
Kenya,2/1/2007,2007,2,38386.65,14037.34,
Kenya,3/1/2007,2007,3,38176.55,14079.29,
Kenya,4/1/2007,2007,4,39052.97,14060.99,
Kenya,5/1/2007,2007,5,40585.38,14278.51,
Kenya,6/1/2007,2007,6,39914.5,13836.62,
Kenya,7/1/2007,2007,7,40765.9,13935.06,
Kenya,8/1/2007,2007,8,41391.64,14371.36,
Kenya,9/1/2007,2007,9,40492.44,13899.92,
Kenya,10/1/2007,2007,10,40797.42,14328.79,
Kenya,11/1/2007,2007,11,42069.81,14722.62,
Kenya,12/1/2007,2007,12,42714.81,14597.82,
Kenya,1/1/2007,2007,1,35424.07,14974,
Kenya,2/1/2007,2007,2,35473.07,15021.68,
Kenya,3/1/2007,2007,3,34752.59,14623.45,
Kenya,4/1/2007,2007,4,34946.01,14472.61,
Kenya,5/1/2007,2007,5,34792.69,13958.74,
Kenya,6/1/2007,2007,6,35484.94,14089.99,
Kenya,7/1/2007,2007,7,35150.2,13760.07,
Kenya,8/1/2007,2007,8,35769.63,13997.11,
Kenya,9/1/2007,2007,9,35950.51,14009.57,
Kenya,10/1/2007,2007,10,35206.56,13962.77,
Kenya,11/1/2007,2007,11,35986.78,14035.89,
Kenya,12/1/2007,2007,12,36614.78,13766,
Kenya,1/1/2007,2007,1,38504.6,13744.04,
Kenya,2/1/2007,2007,2,38176.33,13899.39,
Kenya,3/1/2007,2007,3,37943.74,13693.15,
Kenya,4/1/2007,2007,4,38001.16,13718.13,
Kenya,5/1/2007,2007,5,38550.3,13730.88,
Kenya,6/1/2007,2007,6,39659.75,13928.65,
Kenya,7/1/2007,2007,7,39515.79,13906.63,
Kenya,8/1/2007,2007,8,39379.96,13864.93,
Kenya,9/1/2007,2007,9,39976.46,14036.52,
Kenya,10/1/2007,2007,10,39735.62,13912.83,
Kenya,11/1/2007,2007,11,40445.88,13969.89,
Kenya,12/1/2007,2007,12,41897.42,14229.81,
Kenya,1/1/2007,2007,1,39223.34,14161.05,
Kenya,2/1/2007,2007,2,39332.01,14372.87,
Kenya,3/1/2007,2007,3,38887.01,14165.11,
Kenya,4/1/2007,2007,4,39133.75,14050.33,
Kenya,5/1/2007,2007,5,38511.66,13866.16,
Kenya,6/1/2007,2007,6,39411.44,13707.11,
Kenya,7/1/2007,2007,7,38824.09,13709.74,
Kenya,8/1/2007,2007,8,39772.73,13832.42,
Kenya,9/1/2007,2007,9,39431.12,13731.37,
Kenya,10/1/2007,2007,10,39007.22,13794.65,
Kenya,11/1/2007,2007,11,40156.32,13412.96,
Kenya,12/1/2007,2007,12,40932.67,12825.12,
Kenya,1/1/2007,2007,1,36003.5,14682.09,
Kenya,2/1/2007,2007,2,34546.13,14713.16,
Kenya,3/1/2007,2007,3,34628.93,14719.2,
Kenya,4/1/2007,2007,4,33874.91,14493.85,
Kenya,5/1/2007,2007,5,35378.88,14263.64,
Kenya,6/1/2007,2007,6,35532.25,14408.75,
Kenya,7/1/2007,2007,7,36372.78,14212.76,
Kenya,8/1/2007,2007,8,36539.11,14387.5,
Kenya,9/1/2007,2007,9,35895.36,14233.1,
Kenya,10/1/2007,2007,10,35449.83,14403.12,
Kenya,11/1/2007,2007,11,36295.63,13818.86,
Kenya,12/1/2007,2007,12,38436.95,13830.17,
Kenya,1/1/2007,2007,1,35842.32,13272.8,
Kenya,2/1/2007,2007,2,35479.1,13104.77,
Kenya,3/1/2007,2007,3,35496.21,13006.32,
Kenya,4/1/2007,2007,4,35400.07,12998.67,
Kenya,5/1/2007,2007,5,35993.11,13147.4,
Kenya,6/1/2007,2007,6,36606,13129.76,
Kenya,7/1/2007,2007,7,36798.97,13187.1,
Kenya,8/1/2007,2007,8,36930.73,13182.9,
Kenya,9/1/2007,2007,9,36780.12,13285.63,
Kenya,10/1/2007,2007,10,36836.21,13200.65,
Kenya,11/1/2007,2007,11,37643.69,13360.37,
Kenya,12/1/2007,2007,12,39427.95,14281.04,
Kenya,1/1/2007,2007,1,35842.38,13279.57,
Kenya,2/1/2007,2007,2,35380.32,12940.06,
Kenya,3/1/2007,2007,3,35319.51,12806.6,
Kenya,4/1/2007,2007,4,35281.12,12898.53,
Kenya,5/1/2007,2007,5,35783.03,13014.82,
Kenya,6/1/2007,2007,6,36664.44,13274.61,
Kenya,7/1/2007,2007,7,36798.4,13351.52,
Kenya,8/1/2007,2007,8,36902.81,13369.41,
Kenya,9/1/2007,2007,9,36861.98,13358.31,
Kenya,10/1/2007,2007,10,36673.83,13307.93,
Kenya,11/1/2007,2007,11,37425,13423.86,
Kenya,12/1/2007,2007,12,39263.47,14441.47,
Kenya,1/1/2007,2007,1,40262.06,13110.74,
Kenya,2/1/2007,2007,2,40230.39,13057.72,
Kenya,3/1/2007,2007,3,39737.38,12819.17,
Kenya,4/1/2007,2007,4,39853.1,12695.05,
Kenya,5/1/2007,2007,5,39366.77,13027.09,
Kenya,6/1/2007,2007,6,40074.92,12524.96,
Kenya,7/1/2007,2007,7,40085.35,12793.21,
Kenya,8/1/2007,2007,8,39692.55,12787.09,
Kenya,9/1/2007,2007,9,40100.84,12557.75,
Kenya,10/1/2007,2007,10,39616.62,12757.68,
Kenya,11/1/2007,2007,11,40641.33,12470.73,
Kenya,12/1/2007,2007,12,41384.97,12245.69,
Kenya,1/1/2007,2007,1,40328.87,13951.62,
Kenya,2/1/2007,2007,2,40080.81,13936.44,
Kenya,3/1/2007,2007,3,39949.63,13897.46,
Kenya,4/1/2007,2007,4,39568.47,13740.79,
Kenya,5/1/2007,2007,5,39587.71,13594.52,
Kenya,6/1/2007,2007,6,39836.33,13517.89,
Kenya,7/1/2007,2007,7,39801.56,13555.72,
Kenya,8/1/2007,2007,8,39660.19,13636.76,
Kenya,9/1/2007,2007,9,40100.12,13557.15,
Kenya,10/1/2007,2007,10,39641.91,13517.17,
Kenya,11/1/2007,2007,11,40564.82,13010.18,
Kenya,12/1/2007,2007,12,41080.08,12836.01,
Kenya,1/1/2007,2007,1,44388.99,16253.71,
Kenya,2/1/2007,2007,2,44722.92,16380.6,
Kenya,3/1/2007,2007,3,42608.31,15383.31,
Kenya,4/1/2007,2007,4,41225.79,14328.4,
Kenya,5/1/2007,2007,5,42603.64,15200.53,
Kenya,6/1/2007,2007,6,42681.13,15214.44,
Kenya,7/1/2007,2007,7,43953.74,15874.99,
Kenya,8/1/2007,2007,8,44799.95,16468.06,
Kenya,9/1/2007,2007,9,42858.49,15454.31,
Kenya,10/1/2007,2007,10,43194.85,15211.11,
Kenya,11/1/2007,2007,11,45843.63,16062.78,
Kenya,12/1/2007,2007,12,46005.61,15634.23,
Kenya,1/1/2007,2007,1,39443.97,13081.6,
Kenya,2/1/2007,2007,2,39205.3,13013.23,
Kenya,3/1/2007,2007,3,39197.72,12871.84,
Kenya,4/1/2007,2007,4,38867.13,12840.27,
Kenya,5/1/2007,2007,5,38399.44,12940.3,
Kenya,6/1/2007,2007,6,39063.27,12793.84,
Kenya,7/1/2007,2007,7,38868.75,12862.87,
Kenya,8/1/2007,2007,8,38554.63,12875.21,
Kenya,9/1/2007,2007,9,38737.94,12768.79,
Kenya,10/1/2007,2007,10,38672.16,12808.63,
Kenya,11/1/2007,2007,11,39193.77,12526.79,
Kenya,12/1/2007,2007,12,39674.84,12193.58,
Kenya,1/1/2007,2007,1,39091.56,13261.91,
Kenya,2/1/2007,2007,2,38893.22,13161.25,
Kenya,3/1/2007,2007,3,39008.38,12965.71,
Kenya,4/1/2007,2007,4,39164.36,12829.64,
Kenya,5/1/2007,2007,5,38323.59,12910.98,
Kenya,6/1/2007,2007,6,38708.51,12846.61,
Kenya,7/1/2007,2007,7,38475.32,12841.93,
Kenya,8/1/2007,2007,8,38516.88,12967.39,
Kenya,9/1/2007,2007,9,38614.64,12771.05,
Kenya,10/1/2007,2007,10,38432.49,12953.57,
Kenya,11/1/2007,2007,11,39324.61,12523.45,
Kenya,12/1/2007,2007,12,39552.39,12205.22,
Kenya,1/1/2007,2007,1,39189.38,13050.75,
Kenya,2/1/2007,2007,2,38005.58,13119.75,
Kenya,3/1/2007,2007,3,37829.51,12919.98,
Kenya,4/1/2007,2007,4,39285.28,12874.09,
Kenya,5/1/2007,2007,5,38348.91,13053.83,
Kenya,6/1/2007,2007,6,38810.89,12934.48,
Kenya,7/1/2007,2007,7,38417.89,12974.2,
Kenya,8/1/2007,2007,8,38545.43,12813.14,
Kenya,9/1/2007,2007,9,38447.61,12864.1,
Kenya,10/1/2007,2007,10,38435.77,12881.21,
Kenya,11/1/2007,2007,11,39682.85,12592.78,
Kenya,12/1/2007,2007,12,39350.56,12284.63,
Kenya,1/1/2007,2007,1,39069.44,13157.6,
Kenya,2/1/2007,2007,2,38952.25,13133.98,
Kenya,3/1/2007,2007,3,37506.05,12924.81,
Kenya,4/1/2007,2007,4,38026.65,12829.2,
Kenya,5/1/2007,2007,5,38104.41,12850.65,
Kenya,6/1/2007,2007,6,38594.54,12843.88,
Kenya,7/1/2007,2007,7,38637.61,12976.83,
Kenya,8/1/2007,2007,8,38413.86,12848.37,
Kenya,9/1/2007,2007,9,38206.12,12872.25,
Kenya,10/1/2007,2007,10,38460.85,12869.2,
Kenya,11/1/2007,2007,11,39480.68,12566.72,
Kenya,12/1/2007,2007,12,39882.61,12059.56,
Kenya,1/1/2007,2007,1,37663.12,13650.24,
Kenya,2/1/2007,2007,2,37846.94,13728.12,
Kenya,3/1/2007,2007,3,37414.21,13543.11,
Kenya,4/1/2007,2007,4,37669.08,13664,
Kenya,5/1/2007,2007,5,37946.27,13774.51,
Kenya,6/1/2007,2007,6,39261.32,13812.49,
Kenya,7/1/2007,2007,7,38697.44,13639.54,
Kenya,8/1/2007,2007,8,39487.28,13896.74,
Kenya,9/1/2007,2007,9,40035.36,13951.19,
Kenya,10/1/2007,2007,10,39108.38,13783.88,
Kenya,11/1/2007,2007,11,40739.47,14045.03,
Kenya,12/1/2007,2007,12,42160.97,13981.35,
Kenya,1/1/2008,2008,1,45333.87,16308.52,13.38
Kenya,2/1/2008,2008,2,43336.82,18435.75,19.6
Kenya,3/1/2008,2008,3,44113.17,16049.42,11.2
Kenya,4/1/2008,2008,4,47107.9,17309.3,19.8
Kenya,5/1/2008,2008,5,48083.95,19021.86,27.78
Kenya,6/1/2008,2008,6,50393.46,20967.47,36.13
Kenya,7/1/2008,2008,7,52185.74,21424.43,39.88
Kenya,8/1/2008,2008,8,49803.37,21251.79,36.53
Kenya,9/1/2008,2008,9,54282.06,22575.28,45.87
Kenya,10/1/2008,2008,10,52539.62,24865.79,50.57
Kenya,11/1/2008,2008,11,55681.24,22799.51,50.14
Kenya,12/1/2008,2008,12,55032.2,24667.58,42.95
Kenya,1/1/2008,2008,1,38583.34,14296.4,1.92
Kenya,2/1/2008,2008,2,39087.42,15188.57,6.73
Kenya,3/1/2008,2008,3,39571.09,14274.47,2.52
Kenya,4/1/2008,2008,4,40616.73,14559.15,7.54
Kenya,5/1/2008,2008,5,43464.49,15851.6,17.61
Kenya,6/1/2008,2008,6,43888.25,16719.42,20.34
Kenya,7/1/2008,2008,7,44571.51,16846.24,21.88
Kenya,8/1/2008,2008,8,44353.24,17099.2,21.08
Kenya,9/1/2008,2008,9,46914.6,21353.94,40.41
Kenya,10/1/2008,2008,10,49353.43,21795.3,45.76
Kenya,11/1/2008,2008,11,49996.36,22054.67,45.43
Kenya,12/1/2008,2008,12,49357.03,22017.85,46.96
Kenya,1/1/2008,2008,1,40631.79,13207.03,2.35
Kenya,2/1/2008,2008,2,40371.82,13675.48,3.12
Kenya,3/1/2008,2008,3,41183.76,12774.77,4.26
Kenya,4/1/2008,2008,4,42158.95,12500.22,5.03
Kenya,5/1/2008,2008,5,44072.42,13019.36,8.79
Kenya,6/1/2008,2008,6,45837.29,14549,16.74
Kenya,7/1/2008,2008,7,45800.55,13671.06,13.32
Kenya,8/1/2008,2008,8,45843.62,13614.64,12.79
Kenya,9/1/2008,2008,9,46723.69,14579.63,17.32
Kenya,10/1/2008,2008,10,49208.09,16376.78,27.46
Kenya,11/1/2008,2008,11,49734.7,18132.05,32.66
Kenya,12/1/2008,2008,12,49164.61,18781.2,35.68
Kenya,1/1/2008,2008,1,36951.52,14457.96,2.19
Kenya,2/1/2008,2008,2,37390.49,15186.01,5.4
Kenya,3/1/2008,2008,3,37944.39,14110.75,4.25
Kenya,4/1/2008,2008,4,38832.07,14497.68,8.14
Kenya,5/1/2008,2008,5,40777.83,14667.56,13.48
Kenya,6/1/2008,2008,6,40716.42,15135.75,13.69
Kenya,7/1/2008,2008,7,42374.03,15841.33,19.18
Kenya,8/1/2008,2008,8,42260.72,15490.9,16.57
Kenya,9/1/2008,2008,9,45275.63,18802.23,32.2
Kenya,10/1/2008,2008,10,47159.19,21876.36,47.17
Kenya,11/1/2008,2008,11,47596.75,22000.62,47.09
Kenya,12/1/2008,2008,12,47617.42,22498.08,46.34
Kenya,1/1/2008,2008,1,39254.58,14695.24,1.66
Kenya,2/1/2008,2008,2,39129.01,15201.05,3.92
Kenya,3/1/2008,2008,3,40521.27,14690.97,4.38
Kenya,4/1/2008,2008,4,40837.2,15030.47,6.68
Kenya,5/1/2008,2008,5,42965.18,18203.8,20.83
Kenya,6/1/2008,2008,6,45213.08,17479.77,22.31
Kenya,7/1/2008,2008,7,45346.04,17873.42,23.64
Kenya,8/1/2008,2008,8,46550.96,17835.06,24.51
Kenya,9/1/2008,2008,9,47428.79,21087.46,36.03
Kenya,10/1/2008,2008,10,49834.12,22616.66,44.33
Kenya,11/1/2008,2008,11,50443.04,22184.78,43.98
Kenya,12/1/2008,2008,12,50709.35,22250.39,43.68
Kenya,1/1/2008,2008,1,46333.01,19731.3,14.09
Kenya,2/1/2008,2008,2,46792.32,18391.99,14.03
Kenya,3/1/2008,2008,3,47130.68,19121.78,16.53
Kenya,4/1/2008,2008,4,47912.16,19458.51,18.4
Kenya,5/1/2008,2008,5,50435.35,20478.65,22.53
Kenya,6/1/2008,2008,6,53010.43,20786.24,32.01
Kenya,7/1/2008,2008,7,53783.99,21562.4,27.64
Kenya,8/1/2008,2008,8,53669.1,22686.22,33.85
Kenya,9/1/2008,2008,9,55180.35,27711.62,52.81
Kenya,10/1/2008,2008,10,57824.98,25291.17,48.96
Kenya,11/1/2008,2008,11,57146.44,26789.04,42.77
Kenya,12/1/2008,2008,12,57090.48,23909.27,31.74
Kenya,1/1/2008,2008,1,38482.28,13377.76,0.45
Kenya,2/1/2008,2008,2,38708.44,13979.89,2.92
Kenya,3/1/2008,2008,3,38758.47,12940.2,0.27
Kenya,4/1/2008,2008,4,40444.44,12903.92,3.41
Kenya,5/1/2008,2008,5,42510.51,13274.8,7.4
Kenya,6/1/2008,2008,6,44335.05,13789.28,11.78
Kenya,7/1/2008,2008,7,43168.55,13708.78,10.17
Kenya,8/1/2008,2008,8,44141.49,14145.08,11.99
Kenya,9/1/2008,2008,9,45029.46,16296.66,20.51
Kenya,10/1/2008,2008,10,47690.87,18241.86,31.1
Kenya,11/1/2008,2008,11,48066.5,18534.95,33.15
Kenya,12/1/2008,2008,12,47420.94,18359.25,32.84
Kenya,1/1/2008,2008,1,45936.75,19150.58,19.53
Kenya,2/1/2008,2008,2,46415.72,19111.29,24.17
Kenya,3/1/2008,2008,3,47364.12,17793.83,15.96
Kenya,4/1/2008,2008,4,49070.34,19339.7,22.59
Kenya,5/1/2008,2008,5,52903.02,21868.4,37.75
Kenya,6/1/2008,2008,6,53488.76,22168.8,26.79
Kenya,7/1/2008,2008,7,53515.47,24255.73,30.13
Kenya,8/1/2008,2008,8,53194.99,24338.83,31.85
Kenya,9/1/2008,2008,9,55072.64,26014.01,39.71
Kenya,10/1/2008,2008,10,57129.48,25364.8,45.13
Kenya,11/1/2008,2008,11,58278.2,27720.12,44.9
Kenya,12/1/2008,2008,12,55737.46,24963.46,31.37
Kenya,1/1/2008,2008,1,39243.88,14834.78,3.3
Kenya,2/1/2008,2008,2,39113.38,15246.11,4.25
Kenya,3/1/2008,2008,3,39625.31,14723.91,4.44
Kenya,4/1/2008,2008,4,42753.36,15369.54,11.25
Kenya,5/1/2008,2008,5,45656.37,16313.83,20.64
Kenya,6/1/2008,2008,6,45106.94,17027.39,21.53
Kenya,7/1/2008,2008,7,46225.34,17316.6,24.25
Kenya,8/1/2008,2008,8,45932.68,17398.06,23.65
Kenya,9/1/2008,2008,9,46280.05,19289.01,29.64
Kenya,10/1/2008,2008,10,48567.45,21896,42.02
Kenya,11/1/2008,2008,11,49828.43,21046.78,38.84
Kenya,12/1/2008,2008,12,49546.36,21408.46,39.47
Kenya,1/1/2008,2008,1,44176.04,14516.02,9.78
Kenya,2/1/2008,2008,2,44208.82,14378.35,10.7
Kenya,3/1/2008,2008,3,44183.74,14555.79,10.74
Kenya,4/1/2008,2008,4,46129.01,16067.17,19.94
Kenya,5/1/2008,2008,5,50256.29,18181.04,31.74
Kenya,6/1/2008,2008,6,54344.26,19877.27,36.08
Kenya,7/1/2008,2008,7,56501.85,20283.49,44.55
Kenya,8/1/2008,2008,8,55445.92,18812.36,35.91
Kenya,9/1/2008,2008,9,57360.19,20356.37,46.78
Kenya,10/1/2008,2008,10,57101.5,22198.53,53
Kenya,11/1/2008,2008,11,59146.14,23570.42,50.29
Kenya,12/1/2008,2008,12,58554.12,23815.62,47.98
Kenya,1/1/2008,2008,1,44169.87,14648.14,10.81
Kenya,2/1/2008,2008,2,45618.91,16187.96,19.57
Kenya,3/1/2008,2008,3,46539.94,14734.99,16.1
Kenya,4/1/2008,2008,4,48653.7,15794.01,22.89
Kenya,5/1/2008,2008,5,52702.77,17384.46,34.17
Kenya,6/1/2008,2008,6,52974.73,19092.47,34.77
Kenya,7/1/2008,2008,7,52353.62,19672.16,36.15
Kenya,8/1/2008,2008,8,52032.23,18880.7,32.98
Kenya,9/1/2008,2008,9,53482.35,20968.33,41.18
Kenya,10/1/2008,2008,10,55459.61,23169.74,53.35
Kenya,11/1/2008,2008,11,56583.51,23435.07,49.86
Kenya,12/1/2008,2008,12,55714.37,22763.05,42.65
